New_name
Bacillus salarius
Bacillus salarius
Bacillus sp.KQ-3
Bacillus beveridgei 
Bacillus velezensis (strain DSM 23117 / BGSC 10A6 / FZB42)
Bacillus velezensis
Bacillus amyloliquefaciens
Bacillus mojavensis
Bacillus sp. PAMC26543
Bacillus subtilis subsp. subtilis str. SMY
Bacillus subtilis (strain 168) 
Bacillus subtilis XF-1
Bacillus subtilis subsp. natto (strain BEST195)
Bacillus tequilensis
Bacillus subtilis
Bacillus altitudinis 
Bacillus sp. ms-22
Bacillus stratosphericus
Bacillus pumilus
Bacillus paralicheniformis 
Bacillus licheniformis
Bacillus sp. PAMC28748
Bacillus sp. NSP9.1
Bacillus sp
Bacillus glycinifermentans
Bacillus mangrovi
Bacillus idriensis
Bacillus mesophilus 
Bacillus sp. HD4P25
Bacillus sp. HMF5848
Bacillus glennii 
Bacillus saganii 
Bacillus infantis
Bacillus infantis
Bacillus canaveralius
Bacillus yapensis
Bacillus mesophilum
Bacillus sp. CH30_1T
Bacillus sp. KH172YL63
Bacillus salacetis
Bacillus aerolatus
Bacillus sp.
Bacillus sp. JC-7 
Bacillus sp. APMA
Bacillus sp. Gen3M
Bacillus sp. RO1
Bacillus sp. B1-b2
Bacillus sp. UniB3 
Bacillus sp. SB49
Bacillus sp. C1-1
Bacillus sp. NSP2.1 
Bacillus sp. DNRA2
